name,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
CALVO,1286476,1567767,1732736,1876205,1782796,1740211,1658638,1498013,1568972,1513529,1464071,1396084,1320476,1444420,1530148,1685326,1972945,1971522,2426015,2053810,2098833,1972197,1772146,1645665,1565152,1543742,1495179,1521223,1568650,1442103,1488215,1422203,1781964,1670706,1541417,1450723
Gayla Peevey,1286200,42897,25238,18736,17056,16566,17456,20816,22274,33147,67294,486431,1715070,50212,26488,23246,21112,20822,21417,26721,32692,47282,79086,411190,1500143,63801,33444,27638,24792,24730,25538,31821,38878,54873,97089,945945
Lisa Stansfield,1284953,1261067,1369694,1444051,1296169,1245468,1152802,979755,994946,943914,920033,920654,893394,901055,932690,937490,1004922,1091408,1087793,1092791,1089654,1049260,1143464,1109170,989221,1121742,1216789,1213828,1233999,1252973,1216524,1183350,1248707,1222764,1258079,1259916
Our Last Night,1284258,1519595,1719081,1715645,1618063,1626378,1622437,1655418,1622870,1669575,1710441,1738284,1671843,1691160,1848789,1813925,1810018,1852937,1830037,1811024,1915594,1912349,1885288,1972558,1926363,1882075,2162448,2278830,2844529,2966783,3009063,2793453,2832050,2834599,2847532,2797739
Baka Not Nice,1282595,1226651,881515,996846,1098568,1016959,992516,823915,800210,933473,1025505,844704,710105,684351,631166,570169,516307,524731,496483,460894,439852,423739,399729,386676,359653,358940,364373,368282,348445,335394,330213,326582,322672,316854,309297,305236
Residente,1280792,1233824,1195616,1131202,1434393,1207745,1197040,2350435,7490071,6345594,4765501,5327056,4934271,4009213,4047617,7310421,4669582,4644457,4278353,4612247,4255533,3811102,3725512,3749884,3435644,3273941,3247317,3143872,3075983,3047690,2968800,2840588,2781081,3793148,5611800,4354715
Yo La Tengo,1280687,1376068,1447151,1461904,1370714,1322969,1278752,1341046,1430782,1510451,1507280,1532319,1522589,1532556,1527136,1528901,1622221,1618531,1510050,1568235,1509974,1635896,1609577,1448730,1247277,1223586,1249214,1255288,1282738,1329654,1215010,1190652,1238430,1273706,1293409,1396292
Big Boy,1280657,1331276,1341711,1333963,1305678,1262470,1379659,1481564,1617492,1602840,1569182,1519156,1604460,1554494,1615306,1543559,1495662,1561967,1577062,1687299,1811767,1796119,2067217,2011879,1931152,1946175,2071181,2153599,2166837,2161717,2151558,2201535,2188620,2191575,2296330,2299166
Common,1280080,1393425,1424811,1411040,1420167,1707206,2253164,2122553,2202205,2220387,2084237,1967505,1769948,2173897,2291614,2152041,2264778,2364614,2728865,2320928,2821986,2539694,2340659,2487552,2286450,2372886,2555395,2491151,2383813,2723951,2833137,2781223,2662831,2734848,2626684,2597322
Raça Negra,1279833,1053493,982327,1001187,1008254,1022488,1134144,1246059,1417810,1571350,1656209,1698783,2076427,1976897,1854994,1740800,1826629,1737297,1806646,1831918,1849431,1888747,2129137,2073237,2365893,2230408,2159644,2043727,1943715,1804699,1786438,1765646,1882509,2015345,1827886,1859632
Hootie & The Blowfish,1279714,1362684,1497175,1524154,1483710,1563792,1661165,1890772,1911080,1896035,1851773,1844269,1653132,1769159,1861826,1905969,1953475,2145080,2241262,2297197,2299874,2228262,2191575,2088171,1902545,1902803,2035620,2159817,2361510,2479584,2494103,2504370,2486952,2412413,2475771,2405133
Zeca Pagodinho,1279172,1155553,1111823,1128752,1112915,1181642,1172192,1151880,1517038,1470518,1534269,1554604,1566563,1797900,1680488,1526248,1525952,1498535,1548403,1609396,1625930,1681353,1694225,1641006,1911309,2013863,1801483,1730421,1766940,1642714,1654730,1631958,1749197,1849110,2019262,1943517
Peter Jöback,1278952,265572,256634,300007,284845,286645,291753,246968,220218,214836,241920,537111,1350211,243542,216774,196059,200706,205710,245312,215044,192072,175278,200469,634999,1404535,188938,168211,156692,167924,168925,210046,194906,199905,190144,213230,808626
Jão,1278945,1828303,1755233,1271811,1289194,1217472,1185315,1495200,1556261,1462069,1854302,1802800,1830335,1637630,1517999,1479647,1371013,1559411,1535778,1409183,1394929,1294711,1132594,1066790,1002547,944193,1112005,2130242,1787037,1676978,1602490,1453399,1418761,1330315,2133664,2236922
Philip George,1277913,1376410,1487859,1483426,1390932,1115714,1304606,1674462,1336532,1033515,1010029,964998,912991,943669,967730,959914,1026532,1038697,1089903,1126840,1111486,978242,991764,908842,898586,912943,1007297,1077781,1100229,1084794,1137672,1118462,1104392,1085200,1055133,998151
PNL,1277473,1183891,1196918,2317695,3974643,2754137,2719674,2433219,2406938,2273467,2178239,2089028,2403063,2207461,2098078,2004507,1928040,1921389,1987186,2007902,1914749,1851101,1820590,1739512,1805823,1823403,1930698,1936698,1967746,2152680,2167137,2142662,2171404,2135333,2171150,2199464
The Guess Who,1275784,1411878,1469068,1587936,1589005,1667484,1738976,1868530,2041959,1962151,2390839,1963802,1783048,1875720,1953018,1974206,2069481,2231793,2238468,2265099,2128429,1747915,1691622,1687214,1369100,1479811,1589164,1689551,1774029,1799184,1811317,1886273,1907442,1869440,1857290,1759615
Bibio,1275750,1593836,1931846,1828858,2181421,1813265,1517004,1579418,1664652,1499918,1543773,1516800,1400299,1552751,1594865,1739470,1798789,1944398,1803135,1704144,1599728,1579373,1546653,1629462,1397603,1502529,1507541,1502299,1512247,1448412,1385917,1299486,1260618,1288060,1292832,1399550
Matt Maher,1274579,971174,910801,965390,1055056,942015,911745,912699,966021,1053474,1086247,1163378,1343791,1227996,1272124,1378675,1395088,1136956,1118163,1153964,1182513,1275369,1282164,1294099,1372071,1152547,1202387,1273619,1394638,1288688,1166890,1141514,1212597,1279528,1233101,1244868
Caloncho,1274458,1390058,1372289,1498673,1505934,1545548,1496904,1609572,1735893,1808305,1758625,1724267,1766498,1760440,1851253,1955972,1955991,1966826,1893963,1877756,1922327,1934734,1902312,1855622,2184765,2181605,2242399,2240499,2307721,2298521,2377133,2469060,2436563,2428445,2530114,2479371
Rejjie Snow,1273636,1336064,1406411,1435013,1444792,1377495,1318065,1345222,1378727,1458261,1431859,1442894,1455136,1535735,1564988,1577522,1618858,1688915,1731192,2139295,2069417,2005143,2119748,1966187,1819591,2167216,1934822,1998309,2067073,1939072,2137235,2075312,1816799,1739365,1733556,1858878
Broken Back,1273504,1350505,1494405,1491158,1350897,1339603,1305991,1232602,1310504,1314528,1275342,1256155,1371161,1469011,1402445,1310260,1267823,1283870,1339316,1334959,1235879,1106915,1099352,1045280,976858,1054036,1144923,1191976,1302245,1327769,1414657,1345471,1389964,1381883,1338785,1394309
Rashid,1273040,1024583,1083909,1017275,971566,880858,825661,789292,814461,955089,999014,1104942,1345067,1532168,1752665,2166403,2357117,2633834,2700938,2951886,3038148,2961311,2818202,2766137,2367641,2220396,2064327,1927556,1800826,1724738,1557290,1413528,1435670,1403737,1259162,1211460
Christian Daniel,1272753,1165655,1069889,1027552,1203184,1229374,1098905,1019951,982735,1009335,1017613,1008712,1019420,1001179,1026040,964727,930218,950090,951328,946999,970969,962651,983131,988445,1001964,999043,1082512,1095337,1064452,1052805,1270259,1215086,1061259,1011264,1016315,1088191
Mike Mago,1271704,1224103,1063332,1070547,1128796,985812,894346,905909,882350,816473,730276,656346,586611,679335,608858,590156,641708,751704,778623,695429,678950,577239,549451,597631,514332,561075,626000,673003,611414,586480,592147,625183,555701,533979,477462,448206
Dreezy,1271660,1651431,1827349,1634293,1502722,1347652,1318086,1206863,1173104,1236169,1324220,1335174,1276449,1316983,1316141,1166607,1111096,1081123,1099709,1051545,1054151,967178,914325,873148,862934,879353,859396,863035,857834,869265,832017,804504,775295,767386,819838,888462
Vera Blue,1269480,1486418,1543062,1368104,1276520,1159090,1052674,1162920,1117617,1817427,3320918,3256094,3029681,3078184,2843851,2754897,2590641,2955750,2855482,2672903,2659036,2512574,2324235,2136668,2125426,2226029,2087959,2057154,2010361,1915656,1825517,1705913,1641230,1562433,1726174,1699663
Night Lovell,1269480,1358394,1531336,1604142,1582544,1601103,1638689,1683866,1736428,1799462,1874716,1948199,2134889,2215810,2434339,2587381,2433758,2620507,2785816,2710032,2769218,2912081,3133597,3111806,3086010,3226958,3440023,3407606,3636779,3707305,3527703,3405829,3236924,4845884,4775527,4585823
Warrant,1268822,1339032,1428522,1551903,1607485,1601228,1695383,1745672,1668553,1636191,1588568,1547528,1509860,1595327,1662478,1645982,1695519,1806092,1844472,1846640,1837175,1844739,1862523,1736401,1596468,1722462,1843712,1912046,1954997,1965254,1968981,1981863,1965678,1927871,1895559,1827858
Five For Fighting,1268809,1451944,1595863,1650166,1957510,2125365,2116853,2156809,2136169,2077007,2013051,1961307,1774458,2008587,2044457,1973943,2009566,2090055,2155074,2202058,2216721,2227433,2277224,2085018,1814715,1991700,2179141,2268809,2403994,2375812,2321202,2314817,2358785,2464791,2536588,2494308
Danielle Bradbery,1268520,1256934,1167535,1311003,1426224,1253511,1236474,1194725,1180532,1201242,1241324,1232537,1120777,1188659,1363990,1440083,1487996,1710645,1679793,1459105,1356442,1296538,1361086,1327460,1299027,1174439,1117454,1130005,1127280,1169596,1133917,1131625,1222481,1209642,1291173,1571238
Marc Scibilia,1267914,1111615,1055989,966797,1023850,1037965,1175706,896135,769756,768295,729092,690606,622878,642680,622958,617778,617135,583946,581848,628464,633828,623880,742216,748678,872120,733132,880445,897877,846663,807997,761786,729312,732043,710810,730148,680113
Gabriel Elias,1267810,1250066,1198331,1082397,1085650,1136861,1104114,1394691,1488430,1627066,1739943,1791653,1879058,1991099,1893373,1893397,1924870,2039585,2133480,1985484,1991012,1840548,1715969,1661512,1643692,1635234,1535259,1520490,1569651,1502182,1530148,1494094,1611100,1570768,1628393,1617660
Ryan Gosling,1266912,1246748,1306227,1323305,1195622,1118433,1120096,1171110,1159467,1175467,1193310,1203477,1213847,1179262,1244999,1152496,1139460,1122068,1088781,1103031,1086676,1100946,1106139,1131196,1101872,1126831,1187504,1131534,1106602,1090587,1066532,1052625,1078164,1161969,1190913,1225608
Sick Individuals,1266561,1524128,1765765,1780974,1686889,1785833,1766913,1702377,1700518,1722079,1777586,1680036,1635020,1861921,1844675,1839484,1900387,1792731,1597092,1488976,1428881,1500800,1516350,1556579,1583829,1575970,1615007,1932553,2309375,2138795,1827652,1903030,1821890,1690638,1638803,1651416
Mike & The Mechanics,1266056,1385007,1451234,1561125,1590572,1505976,1580700,1660439,1766724,1706004,1716344,1701779,1652151,1793981,1843532,1860717,2036324,2329930,2334711,2281778,2299524,2252701,2380690,2317850,2012206,2259744,2366275,2431215,2512245,2612347,2535140,2565672,2762591,2702898,2849514,2828482
East 17,1265628,415676,396176,387145,430197,403046,441128,453968,457009,452512,510969,627950,1447159,588523,612808,616604,555105,525614,492108,495152,506128,516696,494713,690483,1827275,590791,540724,508339,554399,589539,558324,542215,543770,509616,543143,758507
Dion,1264595,1173606,1236149,1264084,1333856,1397971,1498284,1518922,1532797,1508616,1518926,1502638,1459202,1496054,1554009,1584518,1690177,2227459,2096416,1862476,1820970,1739780,1681358,1680458,1684723,1681303,1740758,1778621,1819427,1855440,1865623,1948366,1944347,1991479,2021734,1934829
James,1264478,1376384,1578314,1612812,1582585,1567647,1631294,1687249,1682317,1694290,1621057,1608732,1552949,1577832,1629287,1618255,1764882,1857084,1823819,1831510,1824177,1818005,1868061,1765614,1934753,1840768,1908774,2095899,2190630,2281346,2346491,2338713,2360522,2429215,2485239,2489216
Pixote,1262136,1153523,1161945,1187137,1224241,1159398,1213707,1251906,1655481,2919274,3011799,3163401,3486819,3484486,3344589,3208884,2939059,2696649,2679668,2776354,2894832,3353734,3513089,3148877,3178565,3154371,2857052,2623908,2775803,2599289,2487456,2431754,2709237,2786756,2781365,2954025
Rolf Zuckowski,1260944,197511,168103,208944,238380,185989,168143,169791,179354,197538,250986,653688,1998303,277462,246410,270038,336401,253779,243566,257748,263114,289391,385326,1160973,2665876,505257,444656,486177,512444,394842,335814,354602,379006,396863,504396,1349070
Kay One,1260758,1246699,1323425,1462787,1764624,1448364,1521808,2204412,1948924,1701896,1613254,1502852,1553301,1476781,1430684,1536527,1529571,1427542,1424052,1437902,1488872,1656821,1435088,1302969,1419938,1301352,1459817,1492739,1317896,1304349,1340098,1295106,1229881,1274660,1171373,1259923
Lewis Watson,1260322,1595222,1702398,1669875,1660912,1464879,1334106,1203858,1226085,1314949,1361526,1267368,1178111,1421031,1429714,1410687,1484744,1548215,1366185,1188668,1109882,1096017,913523,993465,790916,932207,999655,922146,933398,847496,801819,709530,681565,719195,718872,626759
Hot Chip,1260099,1459294,1483323,1520490,2219955,2027264,2489119,2284098,2176157,2014054,1916794,1796873,1779112,1887240,1858790,1856984,1961807,2058421,2074430,2075124,1975758,2068783,2178926,1881774,2089630,1925102,1988011,1942305,2038508,2381523,2244812,2058827,1996556,1853921,2209565,1798167
Ravyn Lenae,1259999,1202400,1112713,1202699,1266367,1192001,1119730,1059005,1106642,1099555,1013657,963047,924565,943559,940416,877878,880333,905777,911744,889021,899827,859413,808662,745103,700904,692885,734146,797212,820603,798867,788061,750695,745406,742119,737559,762484
Curren$y,1259883,1566082,2289197,2168861,2360379,2137950,1941286,1889741,2029367,1734005,1614443,1536821,1576185,1561333,1557166,1467462,1507154,1514534,1551345,1430179,1430801,1731468,1520682,1605810,2090966,2297787,2348780,2612673,2547112,3118380,2938053,2873422,3459808,4000690,3522569,3491613
Jordan Rakei,1259364,1270339,1226510,1473551,1470921,1563827,1537475,1537705,1510692,1489154,1508632,1560288,1513801,1615077,1757048,2028045,2029568,2033080,1909596,1821868,2005827,2052053,1889826,1816087,1744536,1778261,1826818,2105828,2271109,1872638,1872698,1844820,2101902,2274376,2031309,2004216
Paul Carrack,1259032,955155,1005266,1054671,1033060,803202,804870,642071,626159,622964,602678,607360,690450,588488,598619,574499,598542,621160,605429,586551,627021,650905,694062,723335,590380,622195,653309,774859,703897,704241,713598,682798,774508,863333,920726,912203
The Flaming Lips,1259012,1252976,1282174,1318638,1308106,1346337,1343841,1551569,1608301,1545832,1496633,1569584,1762790,1668416,1634878,1630801,1698036,1925773,1872829,1918245,1911451,2126520,2013768,1774675,1750115,1629675,1675544,1711243,1813085,1789546,1688299,1667626,1736721,1650919,1581983,1672789
Maxwell,1258836,1615156,1347406,1318941,1537055,1764715,1533945,1520076,1344630,1343711,1333146,1865256,2387812,2487595,2292486,2157052,1875194,1946802,1981910,1938519,1863149,2555945,2276583,1917610,1800225,1650175,1659426,1634664,1795897,2101315,1959199,1916253,1791195,1682178,1665998,1802387
Wilco,1257853,1436091,1497049,1398612,1400599,1362416,1401029,1656913,1696340,1973450,2306664,2022223,1851235,1928783,1886913,1940382,2147093,2118744,2043306,2000032,1960716,2160091,2088369,2090716,1780947,1875900,1961579,2596977,2553818,2027112,1901422,1863664,1957730,2066341,2051657,2047180
Banda Los Sebastianes,1256152,1367050,1545775,1708123,1761507,1832624,1854736,1978948,2078030,2170413,2283251,2382852,2527761,2555064,2633649,2596620,2538005,2558970,2685298,2567221,2587275,2591706,2564702,2606962,2466356,2447941,2625362,2715908,2711770,2653281,2600601,2575619,2634537,2675876,2605437,2704967
WINNER,1255917,1473315,1339032,1208328,1129083,1453591,1514496,1343762,1150172,1060967,1079078,1290269,1212137,1096039,1020661,1112603,1592310,1385914,1355225,1369805,1185377,1109173,1082240,1070552,1035884,1082860,1127157,1139591,1115665,1104429,1094261,1056274,1073441,1100697,1070267,1028698
Dj Kass,1254794,1034113,963135,869766,771856,754550,744163,719447,673425,668261,616252,562215,561838,504768,501253,473765,460366,483093,502698,501590,486199,468406,452243,454935,584731,570525,577197,508662,512288,489100,471499,469889,480524,435066,441839,433499
Young Scooter,1253260,1307803,1313555,1223560,1080411,1206256,1065598,742106,670224,696113,786742,735322,619236,585554,566813,470269,429213,439021,442800,407763,404564,393924,405596,473352,510059,490555,459743,457140,436967,417222,398089,381214,369757,363997,374198,381627
Beartooth,1251923,1388798,1246502,1131861,1120448,1236133,1236491,1269839,1274273,1350606,1356621,1349929,1297668,1367529,1361683,1267649,1240149,1281889,1315471,1313296,1313947,1311660,1293512,1297361,1207265,1267100,1302190,1595126,1955274,1856479,1850412,1851779,1686385,1598202,1534788,1483060
Miami Yacine,1251814,1214325,1144631,1144298,1091023,1309538,1075263,960158,1438528,1750694,1311191,1214602,1813152,1688685,1797523,1381270,1163503,1094817,1189641,1143024,1022435,935634,871274,861808,987796,1377633,1095602,1028066,967851,992215,1000969,1051147,1024176,980948,965992,944925
Kelvin Jones,1251530,1243391,1184006,1122686,1116778,1036862,991682,1060205,1024166,1004601,1113040,1235883,1113016,1235684,1281115,1299886,2306024,2849257,3249133,4378850,4861964,4462433,3885592,3397803,3296795,3199687,3043236,2953089,3057763,3254756,4033894,3507913,3773191,3263417,3013675,2838518
Falco,1250917,1248786,1269329,1299299,1324517,1317268,1415732,1456595,1458410,1416392,1411194,1426045,1437098,1456780,1518901,1517578,1552118,1627959,1672257,1799546,1862824,1749659,1810344,1772184,1776986,1896608,1924613,1966989,2001414,2053370,2036400,2052201,2148225,2092878,2076384,2053250
Passion,1250370,1695337,1717964,1808591,1881690,1665078,1658507,1622306,1667714,1705872,1676276,1605593,1478540,1909806,1900785,2027388,2036491,1692666,1705765,1642848,1716920,1701237,1633115,1583214,1558929,1747677,1663000,1869172,2031558,1734512,1659168,1613594,1691416,1691050,1671986,1721139
Grupo Cañaveral De Humberto Pabón,1250027,1076166,1105209,1124330,1170001,1192509,1270561,1313320,1375099,1500511,1454043,1540139,1940057,1829545,1732673,1767091,1817620,1931719,1907473,1960210,2029166,2012227,2030344,2019509,2276215,2211912,2140680,2291685,2290130,2240355,2211557,2242119,2206698,2293760,2300349,2347588
